country,iso2code,country_year,year_election,election_date,election_type,source_type,source_name,title_art,date_art,page_art,section_art,words_art,sentence,type_cs,subject_function,subject_party,subject_individual,direction,object_function,object_party,object_individual,issue_cat,issue_subcat,party_id,party_name,party_name_short,vote_share,seats,seats_total,cmp,euprofiler,ees,castles_mair,huber_inglehart,ray,benoit_laver,chess
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Seven-day NHS will be offered to millions,28/03/2015,11,News,,doctors' groups pointed out that Tories have far committed,actor-issue,Nat. political party,Conservatives,,0.0,,,,welfare,health care,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),Clegg in vote plea ... at rainy car park,04/04/2015,2,News,,Tories launched a poster showing a geeky-looking Ed Miliband,actor-issue,Nat. political party,Conservatives,,,,,,not attachable,,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Boris eyes the top prize,23/04/2015,"1,9",News,,that he had his eye on the top job,actor-issue,Nat. political party,Conservatives,"Johnson, Boris",,,,,not attachable,,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),"LABOUR WILL COST 1M JOBS, WARNS CAMERON",17/04/2015,2,News,,pledge to extend the jobs tax holiday to firms until 2020 so they can take on more workers,actor-issue,Nat. political party,Conservatives,"Cameron, David",1.0,,,,ecoreform,fighting unemployment,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),LABOUR '<e5><a3>2K TAX BILL HIKE',07/04/2015,8,News,,"reveals the party stung households for <a3>1,895 extra",actor-issue,Nat. political party,Conservatives,"Osborne, George",1.0,,,,ecolib,budget tax,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),ST GEORGE'S PAY,24/04/2015,8.9,News,,enforce the new English Votes for English Laws rule,actor-issue,Nat. political party,Conservatives,"Osborne, George",-1.0,,,,region,regionalism,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),GEORGE'S ED ALERT,13/04/2015,4,News,,"If you think you can sit it out or vote for a protest party, you will let Ed Miliband and the SNP in",actor-actor,Nat. political party,Conservatives,"Osborne, George",-1.0,Nat. political party,Labour,"Miliband, Ed",not attachable,,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,"Trust me on tax <89><db><d3> I'll legislate against anyrises, Cameron says",29/04/2015,4,News,,Mr Cameron will bolster his pledge,actor-issue,Nat. executive/government,Conservatives,"Cameron, David",1.0,,,,ecolib,budget tax,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),It's ALL good,15/03/2015,16,News,,Conservatives have been working,actor-issue,Nat. political party,Conservatives,"Osborne, George",-1.0,,,,ecolib,economic liberalism (general),773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),HEALTHY SUM FOR THE NHS,11/04/2015,2,News,,Cameron today vows to spark a healthcare revolution,actor-issue,Nat. political party,Conservatives,"Cameron, David",1.0,,,,welfare,health care,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),Plain fag rebels fail in bill bid,12/03/2015,2,News,,Esther McVey was one of those who voted against the proposal,actor-actor,Nat. political party,Conservatives,"McVey, Esther",-1.0,Nat. political party,Tories,"Cameron, David",welfare,health care,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),Plain fag rebels fail in bill bid,12/03/2015,2,News,,Liz Tuss was one of those who voted against the proposal,actor-actor,Nat. political party,Conservatives,"Tuss, Liz",-1.0,Nat. political party,Tories,"Cameron, David",welfare,health care,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),CLAMPDOWN ON DODGY DOCTORS,14/03/2015,4,News,,Tories plan to launch,actor-issue,Nat. political party,Conservatives,,1.0,,,,welfare,health care,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),CLAMPDOWN ON DODGY DOCTORS,14/03/2015,4,News,,Replaced by a Public Service Ombudsman,actor-issue,Nat. political party,Conservatives,,1.0,,,,welfare,health care,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),CLAMPDOWN ON DODGY DOCTORS,14/03/2015,4,News,,Plan for new ombudsman,actor-issue,Nat. political party,Conservatives,,1.0,,,,welfare,health care,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),IT'S UP TO EU,30/04/2015,6.7,News,,eople will have their say on Europe in two years' time,actor-issue,Nat. political party,Conservatives,"Osborne, George",1.0,,,,europe,deepening (general),773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),If you Vote LobouR into Power EVeRY WoRking Family In BRIT a in Must pay <e5><a3>1.000,03/05/2015,"18,19",News,,"high tax, anti-business, anti-growth policies",actor-actor,Nat. political party,Conservatives,"Osborne, George",-1.0,Nat. political party,Labour party,"Miliband, Ed",ecolib,economic liberalism (general),773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),HEALTHY SUM FOR THE NHS,11/04/2015,2,News,,I'm backing the NHS's own plan,actor-issue,Nat. political party,Conservatives,"Cameron, David",1.0,,,,welfare,health care,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,"Stop playing politics over TV debates, Grade warns",11/03/2015,"1,2",News,,The prime minister is refusing to accept an invitation to take part,actor-issue,Nat. executive/government,Conservatives,"Cameron, David",,,,,not attachable,,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),TV U-turn from PM,18/03/2015,2,News,,TV bossed went back on a threat,actor-issue,Nat. political party,Conservatives,"Cameron, David",,,,,not attachable,,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Conservative MPs in marginal seats applaud Osborne's gifts,19/03/2015,8,News,,Funding for the regeneration of Brent Cross shopping centree,actor-issue,Nat. political party,Conservatives,"Osborne, George",-1.0,,,,ecolib,enterprises,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Tories to make <e5><a3>1m houses exempt from inheritance tax,17/03/2015,2,News,,Tories to make <a3>1m houses exempt from inheritance tax,actor-issue,Nat. political party,Conservatives,,-1.0,,,,welfare,redistributive taxes,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),Greens' football penalty,19/04/2015,24,News,,ridiculous to scrap fixtures,actor-actor,Nat. political party,Conservatives,"Crouch, Tracey",-1.0,Nat. political party,Greens,,defense,peace,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Enter the outsiders,03/04/2015,"1,6,7",News,,crashing the economy,actor-actor,Nat. political party,Conservatives,"Cameron, David",-1.0,Nat. political party,Labour party,"Miliband, Ed",ecolib,budget other,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Conservative MPs in marginal seats applaud Osborne's gifts,19/03/2015,8,News,,"The chancellor pointed to the ""northern powerhouse""",actor-issue,Nat. political party,Conservatives,"Osborne, George",1.0,,,,infra,infrastructure (general),773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),"<e5><a3>3,028 COST OF VOTING ED",30/03/2015,2,News,,Labour's plan breaks down into <a3>433 extra tax,actor-issue,Nat. political party,Conservatives,,1.0,,,,ecolib,budget tax,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,"Trust me on tax <89><db><d3> I'll legislate against anyrises, Cameron says",29/04/2015,4,News,,but Mr Cameron will promise to put his commitment into legislation,actor-issue,Nat. executive/government,Conservatives,"Cameron, David",1.0,,,,ecolib,budget tax,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),I'm a happy warrior,05/04/2015,4.5,News,,Can't take five more years of you.,actor-actor,Nat. political party,Conservatives,"Cameron, David",-1.0,Nat. political party,Labour,"Miliband, Ed",not attachable,,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),MILIEBAND,01/05/2015,2,News,,brandished a letter left behind by Labour Treasury Minister Liam Byrne,actor-issue,Nat. political party,Conservatives,"Cameron, David",1.0,,,,ecolib,budget other,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,'Fallout Friday' if Labour wins,07/05/2015,4,News,,<ab>Fallout Friday<ab> if Labour wins,actor-actor,Nat. executive/government,Conservatives,"Osborne, George",-1.0,Nat. political party,Labour,,not attachable,,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Tory VAT rise cost shoppers <a3>14bn,14/03/2015,2,News,,Osborned highlighted spending cuts,actor-issue,Nat. political party,Conservatives,"Osborne, George",1.0,,,,ecolib,budget other,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),<e5><a3>25M MORE TO TACKLE JIHADIS,18/03/2015,2,News,,Plough an extra <a3>25million into stopping returning IS fighters,actor-issue,Nat. political party,Conservatives,"Osborne, George",1.0,,,,security,terrorism,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),<e5><a3>25M MORE TO TACKLE JIHADIS,18/03/2015,2,News,,Pay for hundres more counter-terrorism police,actor-issue,Nat. political party,Conservatives,"Osborne, George",1.0,,,,security,terrorism,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),HAPPY EVER GRAFTER,15/04/2015,1,News; Front Page,,lowest-paid grafters would be spared tax,actor-issue,Nat. political party,Conservatives,"Cameron, David",1.0,,,,ecolib,budget tax,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,'Give vouchers for a private education',16/03/2015,17,News,,Give vouchers for a private education,actor-issue,Nat. political party,Conservatives,"Brady, Graham",-1.0,,,,edu,education (general),773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),PM vow to up free schools,09/03/2015,2,News,,David Cameron pledges to open 500 more free schools,actor-issue,Nat. executive/government,Conservatives,"Cameron, David",-1.0,,,,edu,education (general),773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,'Give vouchers for a private education',16/03/2015,17,News,,Parents should be given vouchers,actor-issue,Nat. political party,Conservatives,"Brady, Graham",-1.0,,,,edu,education (general),773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),If you Vote LobouR into Power EVeRY WoRking Family In BRIT a in Must pay <e5><a3>1.000,03/05/2015,"18,19",News,,unable to answer,actor-actor,Nat. political party,Conservatives,"Osborne, George",-1.0,Nat. political party,Labour party,"Miliband, Ed",not attachable,,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),IMF chief in nod to Osborne,18/04/2015,12,News,,"it was clearly ""delivering results",actor-issue,Nat. political party,Conservatives,"Osborne, George",1.0,,,,ecolib,budget other,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,What <e5><a3>1 million will buy for your family,17/04/2015,8,Features,,Conservative manifesto pledge of a family home allowance,actor-issue,Nat. political party,Conservatives,,1.0,,,,welfare,family,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),If you Vote LobouR into Power EVeRY WoRking Family In BRIT a in Must pay <e5><a3>1.000,03/05/2015,"18,19",News,,would hurt real people,actor-issue,Nat. political party,Conservatives,"Osborne, George",1.0,,,,welfare,family,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),MUM'S DELIGHT ON KIDS,15/04/2015,4,News,,I'm so glad Mr Cameron listened to us.,actor-issue,Nat. political party,Conservatives,"Cameron, David",-1.0,,,,welfare,retirement,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),I'm a happy warrior,05/04/2015,4.5,News,, Vote as a weapon to fight for the NHS,actor-issue,Nat. political party,Conservatives,"Cameron, David",-1.0,,,,welfare,health care,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,The Ed and Boris show ... to be continued,27/04/2015,"8,9",News,,"Boris Johnson: ""I am in favour of the rich paying as much taxes as consistent with a successful economy""",actor-issue,Nat. political party,Conservatives,"Johnson, Boris",1.0,,,,welfare,redistributive taxes,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),Farage: PM is to blame,20/04/2015,9,News,,The European response caused this problem,actor-issue,Nat. political party,Conservatives,"Cameron, David",-1.0,,,,defense,military intervention,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),Farage: PM is to blame,20/04/2015,9,News,,The European response caused this problem,actor-issue,Nat. political party,Conservatives,"Cameron, David",1.0,,,,defense,military intervention,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),<e5><a3>1m Tory lifeline to rural inns,05/04/2015,19,News,,Package of measures to boost rural areas,actor-issue,Nat. political party,Conservatives,,-1.0,,,,ecolib,agriculture,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),WESTMINSTER'S WOMEN TO WATCH,12/04/2015,20.21,Features,,spoken out on behalf of small businesses,actor-issue,Nat. political party,Conservatives,"Patel, Pritt",1.0,,,,ecoreform,economic reform (general),773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Politicians make holy war for the UK's religious vote,02/05/2015,82,Features,,"Cameron: ""While I<ab>m prime minister, Shechita is safe with me""",actor-issue,Nat. executive/government,Conservatives,"Cameron, David",1.0,,,,cultlib,cultural liberalism (general),773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),UNHENGED,04/05/2015,"10,11",News,,sneered,actor-actor,Nat. political party,Conservatives,"Osborne, George",-1.0,Nat. political party,Labour party,"Miliband, Ed",not attachable,,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),GEORGE: VOTE RECOVERY,29/04/2015,2,News,,"Britain's recovery is now ""on the ballot paper""",actor-issue,Nat. political party,Conservatives,"Osborne, George",-1.0,,,,ecolib,economic liberalism (general),773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Ex-generals are 'hungry for publicity',11/03/2015,6,News,,"Ex-generals are ""hungry for publicity""",actor-issue,Nat. executive/government,Conservatives,"Cameron, David",1.0,,,,defense,defense (general),773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Troops could desert to Ukip over defence pledge,11/04/2015,4,News,,refused to guarantee,actor-issue,Nat. political party,Conservatives,"Fallon, Michael",-1.0,,,,defense,defense (general),773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),ST GEORGE'S PAY,24/04/2015,8.9,News,,the nation's flag is once again a symbol of honest patriotism,actor-issue,Nat. political party,Conservatives,"Osborne, George",-1.0,,,,nationalism,nationalism,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),Ukippers unpicked,11/04/2015,2,News,,They make it up as they go along,actor-actor,Nat. political party,Conservatives,"Elphicke, Charlie",-1.0,Nat. political party,UKIP,,not attachable,,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Tories suspend candidate accused of far-right plot,23/03/2015,6,News,,Amin was suspedned by the Tory party,actor-actor,Nat. political party,Conservatives,,-1.0,Nat. no org. affiliation,,"Amin, Afzal",immig,integration,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Boris eyes the top prize,23/04/2015,"1,9",News,,concerted effort to be loyal,actor-actor,Nat. political party,Conservatives,"Johnson, Boris",1.0,Nat. executive/government,,"Cameron, David",not attachable,,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),TAX BAN Vs TAX MAN,29/04/2015,2,News,,who will cut your taxes again next time,actor-issue,Nat. political party,Conservatives,"Cameron, David",1.0,,,,ecolib,budget tax,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Good times to roll with <e5><a3>10bn extra for budget,18/03/2015,1.2,News,,Good times to roll with <a3>10bn extra for budget,actor-issue,Nat. political party,Conservatives,"Osborne, George",1.0,,,,ecolib,budget tax,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),CAM'S <e5><a3>20M PUTS BOOT INTO PUTIN,20/03/2015,6,News,,urged fellow leaders at the EU Council summit in Brussels to follow suit,actor-issue,Nat. political party,Conservatives,"Cameron, David",-1.0,,,,europe,deepening (general),773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),PM 'RIGHT TO RULE OUT A THIRD TERM',25/03/2015,6,News,,Straight answer to a straight question,actor-issue,Nat. political party,Conservatives,"Cameron, David",,,,,not attachable,,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Good times to roll with <e5><a3>10bn extra for budget,18/03/2015,1.2,News,,Osborne will use a windfally to offer,actor-issue,Nat. political party,Conservatives,"Osborne, George",1.0,,,,ecolib,budget tax,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),IT'S UP TO EU,30/04/2015,6.7,News,,renewed the Trident nuclear deterrent,actor-issue,Nat. political party,Conservatives,,1.0,,,,defense,defense (general),773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),The Bazfather,26/04/2015,6.7,News,,It's just not something that we do in our family,actor-issue,Nat. political party,Conservatives,"Johnson, Boris",-1.0,,,,cultlib,cultural conservatism,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Morgan seeks quotas for Tory women,28/03/2015,23,News,,Morgan seeks quotes for Tory women,actor-issue,Nat. political party,Conservatives,"Morgan, Nicky",1.0,,,,cultlib,gender,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),We'll have Dem again,28/03/2015,2,News,,We could try to make that work,actor-issue,Nat. political party,Conservatives,"Morgan, Nicky",,,,,not attachable,,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),"<e5><a3>3,028 COST OF VOTING ED",30/03/2015,2,News,,You can choose an economy that grows,actor-issue,Nat. political party,Conservatives,"Cameron, David",0.0,,,,ecolib,economic liberalism (general),773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),PARTY OF INEQUALITY,05/05/2015,2,News,,slammed,actor-actor,Nat. political party,Conservatives,,-1.0,Nat. political party,Labour party,,cultlib,gender,773.0,Conservatives,Con,36.93,331.0,650.0,51620.0,418.0,1826620.0,1606.0,603.0,1101.0,5103.0,1101.0
