Date,issue,percentage
17/02/2020,Crime,20.0
24/02/2020,Crime,21.0
02/03/2020,Crime,15.0
09/03/2020,Crime,16.0
16/03/2020,Crime,10.0
23/03/2020,Crime,7.0
30/03/2020,Crime,6.0
06/04/2020,Crime,9.0
13/04/2020,Crime,6.0
20/04/2020,Crime,4.0
27/04/2020,Crime,5.0
03/05/2020,Crime,8.0
10/05/2020,Crime,6.0
18/05/2020,Crime,8.0
25/05/2020,Crime,6.0
02/06/2020,Crime,8.0
08/06/2020,Crime,8.0
15/06/2020,Crime,10.0
22/06/2020,Crime,8.0
29/06/2020,Crime,12.0
06/07/2020,Crime,8.0
13/07/2020,Crime,9.0
20/07/2020,Crime,9.0
27/07/2020,Crime,8.0
03/08/2020,Crime,7.0
10/08/2020,Crime,8.0
17/08/2020,Crime,9.0
24/08/2020,Crime,9.0
31/08/2020,Crime,8.0
07/09/2020,Crime,10.0
14/09/2020,Crime,9.0
21/09/2020,Crime,7.0
28/09/2020,Crime,11.0
05/10/2020,Crime,9.0
12/10/2020,Crime,8.0
18/10/2020,Crime,7.0
26/10/2020,Crime,7.0
02/11/2020,Crime,7.0
09/11/2020,Crime,6.0
15/11/2020,Crime,7.0
23/11/2020,Crime,9.0
30/11/2020,Crime,6.0
07/12/2020,Crime,6.0
14/12/2020,Crime,6.0
20/12/2020,Crime,7.0
28/12/2020,Crime,7.0
04/01/2021,Crime,7.0
11/01/2021,Crime,6.0
18/01/2021,Crime,4.0
25/01/2021,Crime,6.0
01/02/2021,Crime,7.0
08/02/2021,Crime,7.0
15/02/2021,Crime,6.0
22/02/2021,Crime,8.0
01/03/2021,Crime,10.0
08/03/2021,Crime,7.0
15/03/2021,Crime,11.0
22/03/2021,Crime,15.0
29/03/2021,Crime,12.0
05/04/2021,Crime,13.0
12/04/2021,Crime,16.0
19/04/2021,Crime,15.0
26/04/2021,Crime,14.0
03/05/2021,Crime,14.0
10/05/2021,Crime,15.0
17/05/2021,Crime,13.0
24/05/2021,Crime,14.0
31/05/2021,Crime,12.0
07/06/2021,Crime,13.0
14/06/2021,Crime,12.0
21/06/2021,Crime,14.0
28/06/2021,Crime,14.0
05/07/2021,Crime,13.0
12/07/2021,Crime,12.0
19/07/2021,Crime,10.0
26/07/2021,Crime,9.0
02/08/2021,Crime,12.0
09/08/2021,Crime,12.0
16/08/2021,Crime,13.0
23/08/2021,Crime,12.0
29/08/2021,Crime,10.0
06/09/2021,Crime,12.0
12/09/2021,Crime,8.0
19/09/2021,Crime,11.0
26/09/2021,Crime,9.0
04/10/2021,Crime,13.0
11/10/2021,Crime,9.0
18/10/2021,Crime,13.0
25/10/2021,Crime,11.0
01/11/2021,Crime,10.0
07/11/2021,Crime,10.0
15/11/2021,Crime,8.0
22/11/2021,Crime,12.0
29/11/2021,Crime,11.0
05/12/2021,Crime,13.0
13/12/2021,Crime,12.0
20/12/2021,Crime,12.0
27/12/2021,Crime,9.0
02/01/2022,Crime,9.0
10/01/2022,Crime,10.0
17/01/2022,Crime,13.0
24/01/2022,Crime,10.0
31/01/2022,Crime,12.0
06/02/2022,Crime,9.0
13/02/2022,Crime,11.0
21/02/2022,Crime,11.0
28/02/2022,Crime,9.0
07/03/2022,Crime,8.0
14/03/2022,Crime,8.0
20/03/2022,Crime,9.0
28/03/2022,Crime,9.0
04/04/2022,Crime,9.0
11/04/2022,Crime,7.0
18/04/2022,Crime,7.0
24/04/2022,Crime,8.0
02/05/2022,Crime,9.0
08/05/2022,Crime,9.0
16/05/2022,Crime,8.0
22/05/2022,Crime,7.0
29/05/2022,Crime,10.0
06/06/2022,Crime,8.0
13/06/2022,Crime,7.0
19/06/2022,Crime,8.0
27/06/2022,Crime,7.0
03/07/2022,Crime,8.0
11/07/2022,Crime,10.0
17/07/2022,Crime,6.0
25/07/2022,Crime,7.0
31/07/2022,Crime,8.0
08/08/2022,Crime,6.0
15/08/2022,Crime,9.0
22/08/2022,Crime,6.0
29/08/2022,Crime,10.0
05/09/2022,Crime,9.0
12/09/2022,Crime,10.0
25/09/2022,Crime,12.0
02/10/2022,Crime,7.0
09/10/2022,Crime,10.0
17/10/2022,Crime,9.0
23/10/2022,Crime,7.0
31/10/2022,Crime,7.0
07/11/2022,Crime,7.0
14/11/2022,Crime,9.0
21/11/2022,Crime,6.0
28/11/2022,Crime,7.0
05/12/2022,Crime,10.0
12/12/2022,Crime,7.0
19/12/2022,Crime,6.0
26/12/2022,Crime,9.0
01/01/2023,Crime,9.0
09/01/2023,Crime,7.0
15/01/2023,Crime,8.0
23/01/2023,Crime,10.0
30/01/2023,Crime,9.0
06/02/2023,Crime,9.0
13/02/2023,Crime,10.0
20/02/2023,Crime,9.0
26/02/2023,Crime,11.0
06/03/2023,Crime,11.0
20/03/2023,Crime,9.0
27/03/2023,Crime,9.0
03/04/2023,Crime,11.0
10/04/2023,Crime,11.0
17/04/2023,Crime,10.0
24/04/2023,Crime,10.0
01/05/2023,Crime,13.0
08/05/2023,Crime,10.0
15/05/2023,Crime,8.0
21/05/2023,Crime,9.0
28/05/2023,Crime,11.0
05/06/2023,Crime,11.0
12/06/2023,Crime,12.0
19/06/2023,Crime,11.0
26/06/2023,Crime,9.0
03/07/2023,Crime,12.0
10/07/2023,Crime,8.0
17/07/2023,Crime,10.0
24/07/2023,Crime,7.0
31/07/2023,Crime,9.0
07/08/2023,Crime,9.0
14/08/2023,Crime,9.0
21/08/2023,Crime,11.0
28/08/2023,Crime,9.0
04/09/2023,Crime,11.0
11/09/2023,Crime,11.0
18/09/2023,Crime,13.0
25/09/2023,Crime,10.0
02/10/2023,Crime,15.0
09/10/2023,Crime,12.0
16/10/2023,Crime,15.0
23/10/2023,Crime,11.0
30/10/2023,Crime,14.0
06/11/2023,Crime,13.0
13/11/2023,Crime,16.0
20/11/2023,Crime,14.0
27/11/2023,Crime,14.0
04/12/2023,Crime,12.0
11/12/2023,Crime,11.0
18/12/2023,Crime,11.0
24/12/2023,Crime,11.0
01/01/2024,Crime,11.0
07/01/2024,Crime,11.0
15/01/2024,Crime,11.0
22/01/2024,Crime,10.0
29/01/2024,Crime,14.0
05/02/2024,Crime,16.0
11/02/2024,Crime,12.0
19/02/2024,Crime,12.0
26/02/2024,Crime,12.0
04/03/2024,Crime,12.0
11/03/2024,Crime,14.0
18/03/2024,Crime,12.0
25/03/2024,Crime,11.0
01/04/2024,Crime,13.0
08/04/2024,Crime,13.0
16/04/2024,Crime,13.0
22/04/2024,Crime,13.0
28/04/2024,Crime,17.0
06/05/2024,Crime,16.0
13/05/2024,Crime,14.0
20/05/2024,Crime,13.0
26/07/2016,The economy,53.0
02/08/2016,The economy,54.0
09/08/2016,The economy,55.0
17/08/2016,The economy,51.0
23/08/2016,The economy,50.0
31/08/2016,The economy,45.0
14/09/2016,The economy,44.0
12/10/2016,The economy,44.0
25/10/2016,The economy,53.0
01/11/2016,The economy,47.0
15/11/2016,The economy,47.0
29/11/2016,The economy,50.0
17/12/2016,The economy,42.0
10/01/2017,The economy,41.0
17/01/2017,The economy,38.0
24/01/2017,The economy,43.0
31/01/2017,The economy,38.0
13/02/2017,The economy,38.0
22/02/2017,The economy,38.0
28/02/2017,The economy,39.0
14/03/2017,The economy,39.0
21/03/2017,The economy,40.0
27/03/2017,The economy,39.0
06/04/2017,The economy,40.0
19/04/2017,The economy,45.0
26/04/2017,The economy,46.0
03/05/2017,The economy,40.0
10/05/2017,The economy,41.0
17/05/2017,The economy,41.0
31/05/2017,The economy,36.0
07/06/2017,The economy,34.0
22/06/2017,The economy,40.0
11/07/2017,The economy,44.0
01/08/2017,The economy,45.0
31/08/2017,The economy,40.0
12/09/2017,The economy,37.0
11/10/2017,The economy,37.0
28/11/2017,The economy,42.0
12/12/2017,The economy,35.0
20/12/2017,The economy,39.0
21/12/2017,The economy,40.0
03/01/2018,The economy,38.0
08/01/2018,The economy,39.0
16/01/2018,The economy,36.0
30/01/2018,The economy,33.0
06/02/2018,The economy,34.0
13/02/2018,The economy,37.0
20/02/2018,The economy,36.0
27/02/2018,The economy,34.0
06/03/2018,The economy,36.0
27/03/2018,The economy,32.0
10/04/2018,The economy,32.0
17/04/2018,The economy,31.0
25/04/2018,The economy,30.0
01/05/2018,The economy,34.0
09/05/2018,The economy,35.0
14/05/2018,The economy,36.0
21/05/2018,The economy,34.0
29/05/2018,The economy,33.0
05/06/2018,The economy,34.0
12/06/2018,The economy,33.0
19/06/2018,The economy,30.0
26/06/2018,The economy,34.0
04/07/2018,The economy,35.0
09/07/2018,The economy,37.0
17/07/2018,The economy,36.0
23/07/2018,The economy,35.0
31/07/2018,The economy,35.0
14/08/2018,The economy,38.0
21/08/2018,The economy,34.0
29/08/2018,The economy,40.0
04/09/2018,The economy,39.0
20/09/2018,The economy,36.0
01/10/2018,The economy,37.0
09/10/2018,The economy,34.0
15/10/2018,The economy,34.0
23/10/2018,The economy,34.0
05/11/2018,The economy,28.0
19/11/2018,The economy,32.0
27/11/2018,The economy,35.0
04/12/2018,The economy,37.0
07/01/2019,The economy,37.0
14/01/2019,The economy,37.0
21/01/2019,The economy,37.0
04/02/2019,The economy,36.0
07/03/2019,The economy,35.0
25/03/2019,The economy,31.0
03/04/2019,The economy,33.0
11/04/2019,The economy,37.0
30/04/2019,The economy,28.0
29/05/2019,The economy,33.0
06/06/2019,The economy,32.0
24/06/2019,The economy,31.0
01/07/2019,The economy,30.0
08/07/2019,The economy,27.0
14/07/2019,The economy,31.0
22/07/2019,The economy,31.0
29/07/2019,The economy,30.0
05/08/2019,The economy,34.0
11/08/2019,The economy,37.0
19/08/2019,The economy,33.0
26/08/2019,The economy,31.0
02/09/2019,The economy,32.0
09/09/2019,The economy,33.0
16/09/2019,The economy,31.0
23/09/2019,The economy,31.0
30/09/2019,The economy,33.0
06/10/2019,The economy,31.0
14/10/2019,The economy,33.0
21/10/2019,The economy,31.0
28/10/2019,The economy,32.0
04/11/2019,The economy,31.0
11/11/2019,The economy,36.0
18/11/2019,The economy,31.0
25/11/2019,The economy,32.0
01/12/2019,The economy,26.0
16/12/2019,The economy,28.0
23/12/2019,The economy,33.0
30/12/2019,The economy,29.0
06/01/2020,The economy,32.0
13/01/2020,The economy,30.0
20/01/2020,The economy,30.0
27/01/2020,The economy,30.0
03/02/2020,The economy,34.0
09/02/2020,The economy,30.0
17/02/2020,The economy,32.0
24/02/2020,The economy,33.0
02/03/2020,The economy,32.0
09/03/2020,The economy,28.0
16/03/2020,The economy,34.0
23/03/2020,The economy,49.0
30/03/2020,The economy,50.0
06/04/2020,The economy,55.0
13/04/2020,The economy,58.0
20/04/2020,The economy,57.0
27/04/2020,The economy,61.0
03/05/2020,The economy,59.0
10/05/2020,The economy,59.0
18/05/2020,The economy,59.0
25/05/2020,The economy,64.0
02/06/2020,The economy,56.0
08/06/2020,The economy,59.0
15/06/2020,The economy,63.0
22/06/2020,The economy,62.0
29/06/2020,The economy,61.0
06/07/2020,The economy,62.0
13/07/2020,The economy,63.0
20/07/2020,The economy,58.0
27/07/2020,The economy,61.0
03/08/2020,The economy,60.0
10/08/2020,The economy,57.0
17/08/2020,The economy,62.0
24/08/2020,The economy,59.0
31/08/2020,The economy,60.0
07/09/2020,The economy,58.0
14/09/2020,The economy,56.0
21/09/2020,The economy,56.0
28/09/2020,The economy,61.0
05/10/2020,The economy,58.0
12/10/2020,The economy,55.0
18/10/2020,The economy,57.0
26/10/2020,The economy,55.0
02/11/2020,The economy,59.0
09/11/2020,The economy,56.0
15/11/2020,The economy,60.0
23/11/2020,The economy,57.0
30/11/2020,The economy,61.0
07/12/2020,The economy,56.0
14/12/2020,The economy,57.0
20/12/2020,The economy,54.0
28/12/2020,The economy,58.0
04/01/2021,The economy,52.0
11/01/2021,The economy,56.0
18/01/2021,The economy,53.0
25/01/2021,The economy,51.0
01/02/2021,The economy,51.0
08/02/2021,The economy,55.0
15/02/2021,The economy,61.0
22/02/2021,The economy,58.0
01/03/2021,The economy,58.0
08/03/2021,The economy,62.0
15/03/2021,The economy,58.0
22/03/2021,The economy,59.0
29/03/2021,The economy,55.0
05/04/2021,The economy,57.0
12/04/2021,The economy,53.0
19/04/2021,The economy,53.0
26/04/2021,The economy,54.0
03/05/2021,The economy,48.0
10/05/2021,The economy,49.0
17/05/2021,The economy,52.0
24/05/2021,The economy,50.0
31/05/2021,The economy,50.0
07/06/2021,The economy,51.0
14/06/2021,The economy,49.0
21/06/2021,The economy,42.0
28/06/2021,The economy,48.0
05/07/2021,The economy,49.0
12/07/2021,The economy,50.0
19/07/2021,The economy,45.0
26/07/2021,The economy,45.0
02/08/2021,The economy,44.0
09/08/2021,The economy,44.0
16/08/2021,The economy,39.0
23/08/2021,The economy,37.0
29/08/2021,The economy,39.0
06/09/2021,The economy,39.0
12/09/2021,The economy,40.0
19/09/2021,The economy,41.0
26/09/2021,The economy,44.0
04/10/2021,The economy,45.0
11/10/2021,The economy,50.0
18/10/2021,The economy,46.0
25/10/2021,The economy,42.0
01/11/2021,The economy,44.0
07/11/2021,The economy,45.0
15/11/2021,The economy,41.0
22/11/2021,The economy,43.0
29/11/2021,The economy,39.0
05/12/2021,The economy,38.0
13/12/2021,The economy,43.0
20/12/2021,The economy,49.0
27/12/2021,The economy,44.0
02/01/2022,The economy,49.0
10/01/2022,The economy,51.0
17/01/2022,The economy,44.0
24/01/2022,The economy,48.0
31/01/2022,The economy,50.0
06/02/2022,The economy,60.0
13/02/2022,The economy,52.0
21/02/2022,The economy,56.0
28/02/2022,The economy,56.0
07/03/2022,The economy,52.0
14/03/2022,The economy,59.0
20/03/2022,The economy,56.0
28/03/2022,The economy,63.0
04/04/2022,The economy,62.0
11/04/2022,The economy,61.0
18/04/2022,The economy,58.0
24/04/2022,The economy,57.0
02/05/2022,The economy,62.0
08/05/2022,The economy,64.0
16/05/2022,The economy,65.0
22/05/2022,The economy,66.0
29/05/2022,The economy,66.0
06/06/2022,The economy,67.0
13/06/2022,The economy,70.0
19/06/2022,The economy,71.0
27/06/2022,The economy,69.0
03/07/2022,The economy,70.0
11/07/2022,The economy,74.0
17/07/2022,The economy,70.0
25/07/2022,The economy,70.0
31/07/2022,The economy,71.0
08/08/2022,The economy,74.0
15/08/2022,The economy,71.0
22/08/2022,The economy,77.0
29/08/2022,The economy,76.0
05/09/2022,The economy,76.0
12/09/2022,The economy,71.0
25/09/2022,The economy,70.0
02/10/2022,The economy,80.0
09/10/2022,The economy,72.0
17/10/2022,The economy,75.0
23/10/2022,The economy,78.0
31/10/2022,The economy,73.0
07/11/2022,The economy,75.0
14/11/2022,The economy,73.0
21/11/2022,The economy,75.0
28/11/2022,The economy,73.0
05/12/2022,The economy,71.0
12/12/2022,The economy,70.0
19/12/2022,The economy,66.0
26/12/2022,The economy,72.0
01/01/2023,The economy,69.0
09/01/2023,The economy,69.0
15/01/2023,The economy,65.0
23/01/2023,The economy,68.0
30/01/2023,The economy,67.0
06/02/2023,The economy,70.0
13/02/2023,The economy,68.0
20/02/2023,The economy,66.0
26/02/2023,The economy,69.0
06/03/2023,The economy,65.0
20/03/2023,The economy,60.0
27/03/2023,The economy,64.0
03/04/2023,The economy,63.0
10/04/2023,The economy,59.0
17/04/2023,The economy,63.0
24/04/2023,The economy,60.0
01/05/2023,The economy,59.0
08/05/2023,The economy,61.0
15/05/2023,The economy,64.0
21/05/2023,The economy,63.0
28/05/2023,The economy,60.0
05/06/2023,The economy,58.0
12/06/2023,The economy,63.0
19/06/2023,The economy,62.0
26/06/2023,The economy,70.0
03/07/2023,The economy,67.0
10/07/2023,The economy,64.0
17/07/2023,The economy,66.0
24/07/2023,The economy,65.0
31/07/2023,The economy,63.0
07/08/2023,The economy,67.0
14/08/2023,The economy,65.0
21/08/2023,The economy,67.0
28/08/2023,The economy,64.0
04/09/2023,The economy,64.0
11/09/2023,The economy,63.0
18/09/2023,The economy,60.0
25/09/2023,The economy,65.0
02/10/2023,The economy,58.0
09/10/2023,The economy,62.0
16/10/2023,The economy,59.0
23/10/2023,The economy,61.0
30/10/2023,The economy,62.0
06/11/2023,The economy,63.0
13/11/2023,The economy,57.0
20/11/2023,The economy,55.0
27/11/2023,The economy,59.0
04/12/2023,The economy,59.0
11/12/2023,The economy,62.0
18/12/2023,The economy,60.0
24/12/2023,The economy,59.0
01/01/2024,The economy,58.0
07/01/2024,The economy,59.0
15/01/2024,The economy,58.0
22/01/2024,The economy,59.0
29/01/2024,The economy,58.0
05/02/2024,The economy,56.0
11/02/2024,The economy,57.0
19/02/2024,The economy,64.0
26/02/2024,The economy,59.0
04/03/2024,The economy,62.0
11/03/2024,The economy,61.0
18/03/2024,The economy,58.0
25/03/2024,The economy,57.0
01/04/2024,The economy,58.0
08/04/2024,The economy,59.0
16/04/2024,The economy,57.0
22/04/2024,The economy,59.0
28/04/2024,The economy,54.0
06/05/2024,The economy,53.0
13/05/2024,The economy,54.0
20/05/2024,The economy,51.0
26/07/2016,Tax,4.0
02/08/2016,Tax,6.0
09/08/2016,Tax,5.0
17/08/2016,Tax,5.0
23/08/2016,Tax,5.0
31/08/2016,Tax,6.0
14/09/2016,Tax,6.0
12/10/2016,Tax,5.0
25/10/2016,Tax,4.0
01/11/2016,Tax,4.0
15/11/2016,Tax,3.0
29/11/2016,Tax,4.0
17/12/2016,Tax,4.0
10/01/2017,Tax,5.0
17/01/2017,Tax,4.0
24/01/2017,Tax,4.0
31/01/2017,Tax,4.0
13/02/2017,Tax,4.0
22/02/2017,Tax,4.0
28/02/2017,Tax,5.0
14/03/2017,Tax,7.0
21/03/2017,Tax,6.0
27/03/2017,Tax,5.0
06/04/2017,Tax,6.0
19/04/2017,Tax,4.0
26/04/2017,Tax,6.0
03/05/2017,Tax,5.0
10/05/2017,Tax,6.0
17/05/2017,Tax,7.0
31/05/2017,Tax,6.0
07/06/2017,Tax,4.0
22/06/2017,Tax,4.0
11/07/2017,Tax,5.0
01/08/2017,Tax,4.0
31/08/2017,Tax,4.0
12/09/2017,Tax,3.0
11/10/2017,Tax,3.0
28/11/2017,Tax,5.0
12/12/2017,Tax,6.0
20/12/2017,Tax,4.0
21/12/2017,Tax,5.0
03/01/2018,Tax,4.0
08/01/2018,Tax,4.0
16/01/2018,Tax,6.0
30/01/2018,Tax,3.0
06/02/2018,Tax,4.0
13/02/2018,Tax,4.0
20/02/2018,Tax,5.0
27/02/2018,Tax,4.0
06/03/2018,Tax,4.0
27/03/2018,Tax,4.0
10/04/2018,Tax,4.0
17/04/2018,Tax,5.0
25/04/2018,Tax,3.0
01/05/2018,Tax,5.0
09/05/2018,Tax,4.0
14/05/2018,Tax,4.0
21/05/2018,Tax,4.0
29/05/2018,Tax,3.0
05/06/2018,Tax,3.0
12/06/2018,Tax,5.0
19/06/2018,Tax,6.0
26/06/2018,Tax,5.0
04/07/2018,Tax,3.0
09/07/2018,Tax,3.0
17/07/2018,Tax,3.0
23/07/2018,Tax,3.0
31/07/2018,Tax,5.0
14/08/2018,Tax,4.0
21/08/2018,Tax,5.0
29/08/2018,Tax,5.0
04/09/2018,Tax,3.0
20/09/2018,Tax,4.0
01/10/2018,Tax,4.0
09/10/2018,Tax,4.0
15/10/2018,Tax,4.0
23/10/2018,Tax,5.0
05/11/2018,Tax,4.0
19/11/2018,Tax,3.0
27/11/2018,Tax,4.0
04/12/2018,Tax,3.0
07/01/2019,Tax,3.0
14/01/2019,Tax,3.0
21/01/2019,Tax,3.0
04/02/2019,Tax,4.0
07/03/2019,Tax,3.0
25/03/2019,Tax,3.0
03/04/2019,Tax,2.0
11/04/2019,Tax,2.0
30/04/2019,Tax,4.0
29/05/2019,Tax,4.0
06/06/2019,Tax,3.0
24/06/2019,Tax,4.0
01/07/2019,Tax,2.0
08/07/2019,Tax,4.0
14/07/2019,Tax,5.0
22/07/2019,Tax,2.0
29/07/2019,Tax,3.0
05/08/2019,Tax,3.0
11/08/2019,Tax,4.0
19/08/2019,Tax,2.0
26/08/2019,Tax,4.0
02/09/2019,Tax,3.0
09/09/2019,Tax,3.0
16/09/2019,Tax,3.0
23/09/2019,Tax,3.0
30/09/2019,Tax,3.0
06/10/2019,Tax,3.0
14/10/2019,Tax,3.0
21/10/2019,Tax,3.0
28/10/2019,Tax,3.0
04/11/2019,Tax,4.0
11/11/2019,Tax,5.0
18/11/2019,Tax,4.0
25/11/2019,Tax,4.0
01/12/2019,Tax,4.0
16/12/2019,Tax,4.0
23/12/2019,Tax,3.0
30/12/2019,Tax,3.0
06/01/2020,Tax,3.0
13/01/2020,Tax,4.0
20/01/2020,Tax,2.0
27/01/2020,Tax,3.0
03/02/2020,Tax,3.0
09/02/2020,Tax,5.0
17/02/2020,Tax,4.0
24/02/2020,Tax,3.0
02/03/2020,Tax,3.0
09/03/2020,Tax,3.0
16/03/2020,Tax,2.0
23/03/2020,Tax,3.0
30/03/2020,Tax,2.0
06/04/2020,Tax,3.0
13/04/2020,Tax,3.0
20/04/2020,Tax,4.0
27/04/2020,Tax,5.0
03/05/2020,Tax,4.0
10/05/2020,Tax,4.0
18/05/2020,Tax,4.0
25/05/2020,Tax,5.0
02/06/2020,Tax,4.0
08/06/2020,Tax,4.0
15/06/2020,Tax,3.0
22/06/2020,Tax,2.0
29/06/2020,Tax,3.0
06/07/2020,Tax,2.0
13/07/2020,Tax,4.0
20/07/2020,Tax,2.0
27/07/2020,Tax,3.0
03/08/2020,Tax,4.0
10/08/2020,Tax,3.0
17/08/2020,Tax,3.0
24/08/2020,Tax,2.0
31/08/2020,Tax,5.0
07/09/2020,Tax,4.0
14/09/2020,Tax,3.0
21/09/2020,Tax,2.0
28/09/2020,Tax,2.0
05/10/2020,Tax,3.0
12/10/2020,Tax,6.0
18/10/2020,Tax,4.0
26/10/2020,Tax,3.0
02/11/2020,Tax,3.0
09/11/2020,Tax,3.0
15/11/2020,Tax,4.0
23/11/2020,Tax,5.0
30/11/2020,Tax,4.0
07/12/2020,Tax,3.0
14/12/2020,Tax,3.0
20/12/2020,Tax,3.0
28/12/2020,Tax,3.0
04/01/2021,Tax,4.0
11/01/2021,Tax,4.0
18/01/2021,Tax,2.0
25/01/2021,Tax,3.0
01/02/2021,Tax,4.0
08/02/2021,Tax,4.0
15/02/2021,Tax,5.0
22/02/2021,Tax,4.0
01/03/2021,Tax,4.0
08/03/2021,Tax,6.0
15/03/2021,Tax,5.0
22/03/2021,Tax,4.0
29/03/2021,Tax,4.0
05/04/2021,Tax,5.0
12/04/2021,Tax,4.0
19/04/2021,Tax,4.0
26/04/2021,Tax,4.0
03/05/2021,Tax,4.0
10/05/2021,Tax,4.0
17/05/2021,Tax,4.0
24/05/2021,Tax,3.0
31/05/2021,Tax,5.0
07/06/2021,Tax,5.0
14/06/2021,Tax,4.0
21/06/2021,Tax,5.0
28/06/2021,Tax,4.0
05/07/2021,Tax,6.0
12/07/2021,Tax,4.0
19/07/2021,Tax,2.0
26/07/2021,Tax,3.0
02/08/2021,Tax,6.0
09/08/2021,Tax,4.0
16/08/2021,Tax,4.0
23/08/2021,Tax,3.0
29/08/2021,Tax,4.0
06/09/2021,Tax,5.0
12/09/2021,Tax,9.0
19/09/2021,Tax,10.0
26/09/2021,Tax,8.0
04/10/2021,Tax,7.0
11/10/2021,Tax,9.0
18/10/2021,Tax,7.0
25/10/2021,Tax,6.0
01/11/2021,Tax,9.0
07/11/2021,Tax,6.0
15/11/2021,Tax,6.0
22/11/2021,Tax,6.0
29/11/2021,Tax,6.0
05/12/2021,Tax,7.0
13/12/2021,Tax,5.0
20/12/2021,Tax,5.0
27/12/2021,Tax,6.0
02/01/2022,Tax,7.0
10/01/2022,Tax,6.0
17/01/2022,Tax,7.0
24/01/2022,Tax,7.0
31/01/2022,Tax,12.0
06/02/2022,Tax,16.0
13/02/2022,Tax,13.0
21/02/2022,Tax,10.0
28/02/2022,Tax,11.0
07/03/2022,Tax,12.0
14/03/2022,Tax,13.0
20/03/2022,Tax,11.0
28/03/2022,Tax,14.0
04/04/2022,Tax,15.0
11/04/2022,Tax,16.0
18/04/2022,Tax,17.0
24/04/2022,Tax,15.0
02/05/2022,Tax,14.0
08/05/2022,Tax,14.0
16/05/2022,Tax,12.0
22/05/2022,Tax,13.0
29/05/2022,Tax,10.0
06/06/2022,Tax,12.0
13/06/2022,Tax,14.0
19/06/2022,Tax,11.0
27/06/2022,Tax,13.0
03/07/2022,Tax,10.0
11/07/2022,Tax,15.0
17/07/2022,Tax,13.0
25/07/2022,Tax,14.0
31/07/2022,Tax,14.0
08/08/2022,Tax,14.0
15/08/2022,Tax,12.0
22/08/2022,Tax,11.0
29/08/2022,Tax,11.0
05/09/2022,Tax,10.0
12/09/2022,Tax,10.0
25/09/2022,Tax,12.0
02/10/2022,Tax,17.0
09/10/2022,Tax,11.0
17/10/2022,Tax,13.0
23/10/2022,Tax,12.0
31/10/2022,Tax,11.0
07/11/2022,Tax,8.0
14/11/2022,Tax,10.0
21/11/2022,Tax,13.0
28/11/2022,Tax,12.0
05/12/2022,Tax,9.0
12/12/2022,Tax,8.0
19/12/2022,Tax,10.0
26/12/2022,Tax,9.0
01/01/2023,Tax,8.0
09/01/2023,Tax,7.0
15/01/2023,Tax,6.0
23/01/2023,Tax,8.0
30/01/2023,Tax,8.0
06/02/2023,Tax,9.0
13/02/2023,Tax,8.0
20/02/2023,Tax,7.0
26/02/2023,Tax,7.0
06/03/2023,Tax,7.0
20/03/2023,Tax,9.0
27/03/2023,Tax,10.0
03/04/2023,Tax,10.0
10/04/2023,Tax,10.0
17/04/2023,Tax,7.0
24/04/2023,Tax,8.0
01/05/2023,Tax,9.0
08/05/2023,Tax,9.0
15/05/2023,Tax,10.0
21/05/2023,Tax,8.0
28/05/2023,Tax,7.0
05/06/2023,Tax,7.0
12/06/2023,Tax,8.0
19/06/2023,Tax,7.0
26/06/2023,Tax,8.0
03/07/2023,Tax,7.0
10/07/2023,Tax,8.0
17/07/2023,Tax,8.0
24/07/2023,Tax,8.0
31/07/2023,Tax,9.0
07/08/2023,Tax,7.0
14/08/2023,Tax,7.0
21/08/2023,Tax,6.0
28/08/2023,Tax,8.0
04/09/2023,Tax,7.0
11/09/2023,Tax,7.0
18/09/2023,Tax,7.0
25/09/2023,Tax,8.0
02/10/2023,Tax,9.0
09/10/2023,Tax,8.0
16/10/2023,Tax,8.0
23/10/2023,Tax,7.0
30/10/2023,Tax,8.0
06/11/2023,Tax,8.0
13/11/2023,Tax,9.0
20/11/2023,Tax,7.0
27/11/2023,Tax,12.0
04/12/2023,Tax,8.0
11/12/2023,Tax,9.0
18/12/2023,Tax,9.0
24/12/2023,Tax,7.0
01/01/2024,Tax,10.0
07/01/2024,Tax,11.0
15/01/2024,Tax,8.0
22/01/2024,Tax,9.0
29/01/2024,Tax,9.0
05/02/2024,Tax,10.0
11/02/2024,Tax,9.0
19/02/2024,Tax,11.0
26/02/2024,Tax,9.0
04/03/2024,Tax,10.0
11/03/2024,Tax,7.0
18/03/2024,Tax,11.0
25/03/2024,Tax,9.0
01/04/2024,Tax,9.0
08/04/2024,Tax,9.0
16/04/2024,Tax,10.0
22/04/2024,Tax,11.0
28/04/2024,Tax,10.0
06/05/2024,Tax,9.0
13/05/2024,Tax,9.0
20/05/2024,Tax,8.0
26/07/2016,Pensions,7.0
02/08/2016,Pensions,8.0
09/08/2016,Pensions,6.0
17/08/2016,Pensions,7.0
23/08/2016,Pensions,8.0
31/08/2016,Pensions,6.0
14/09/2016,Pensions,9.0
12/10/2016,Pensions,7.0
25/10/2016,Pensions,10.0
01/11/2016,Pensions,10.0
15/11/2016,Pensions,8.0
29/11/2016,Pensions,8.0
17/12/2016,Pensions,8.0
10/01/2017,Pensions,7.0
17/01/2017,Pensions,8.0
24/01/2017,Pensions,5.0
31/01/2017,Pensions,7.0
13/02/2017,Pensions,7.0
