country,iso2code,country_year,year_election,election_date,election_type,source_type,source_name,title_art,date_art,page_art,section_art,words_art,sentence,type_cs,subject_function,subject_party,subject_individual,direction,object_function,object_party,object_individual,issue_cat,issue_subcat,party_id,party_name,party_name_short,vote_share,seats,seats_total,cmp,euprofiler,ees,castles_mair,huber_inglehart,ray,benoit_laver,chess
United Kingdom,UK,UK_2001,2001,07/06/2001,parl,newspaper articles,The Sun (English ed.),Footy ban,20/04/2001,.,National,NA,violent people will be banned,actor-issue,NA,Labour,,1,NA,,,security,law and order,1556,Labour Party,Lab,40.7,412,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1992,1992,09/04/1992,parl,newspaper articles,The Times,Kinnock rounds on,08/04/1992,.,National,NA,appeals to eject,actor-actor,NA,Labour,,-1,NA,,,not attachable,NA,1556,Labour Party,Lab,34.9,271,651,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2005,2005,05/05/2005,parl,newspaper articles,The Times,Health tourism,21/03/2005,28,Nachrichten,NA,leading committee of MPs has clashed with government over ist atempts to discour,actor-actor,NA,Labour,,-1,NA,,,not attachable,NA,1556,Labour Party,Lab,35.2,355,646,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Times,"'Repulsive' trio of ex-ministers on the make will hurt our chances warns Kinnock; No hope of peerages for Hoon, Byers or Hewitt",24/03/2010,Pg. 9,NEWS,NA,"Their membership (Stephen Byers, Patricia Hewitt, Geoff Hoon) of the Parliamentary Labour Party was suspended",actor-actor,Nat. political party,Labour,,-1,Nat. political party,Labour,"Hewitt, Patricia",anti-corrupt,anti-corruption,1556,Labour Party,Lab,29,258,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Sun (English ed.),JOBCENTRES REOPENED AFTER AXE COSTING £1M,17/03/2010,Pg. 36,NEWS,NA,closed to save money,actor-issue,Nat. executive/government,Labour,"Knight, Jim",-1,NA,,,welfare,unemployment insurance,1556,Labour Party,Lab,29,258,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2005,2005,05/05/2005,parl,newspaper articles,The Sun (English ed.),Death rate scandal at maternity ward,21/04/2005,29,,NA,john reid stepped in to insist,actor-issue,NA,Labour,,1,NA,,,welfare,health care,1556,Labour Party,Lab,35.2,355,646,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Sun (English ed.),THIN END OF THE PLEDGE; BROWN'S FIVE VOWS BLASTED,29/03/2010,Pg. 6,NEWS,NA,The Prime Minister claims Labour will halve the budget deficit of <a3>167 billion,actor-issue,Nat. executive/government,Labour,"Brown, Gordon",1,NA,,,ecolib,budget other,1556,Labour Party,Lab,29,258,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Sun (English ed.),Labour tax plan 'harmful',07/05/2017,2,News,148,Labour tax plan 'harmful',actor-issue,Nat. political party,Labour,,1,NA,,,welfare,redistributive taxes,1556,Labour Party,Lab,39.99,262,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2005,2005,05/05/2005,parl,newspaper articles,The Times,How the parties differ,09/03/2005,28,Nachrichten,NA,that will only make sense to peolpe who will go privately anyway,actor-actor,NA,Labour,,-1,NA,,,not attachable,NA,1556,Labour Party,Lab,35.2,355,646,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1992,1992,09/04/1992,parl,newspaper articles,The Times,Labour to spell,19/02/1992,.,National,NA,wird Pl<e4>ne ver<f6>ffentlichen,actor-issue,NA,Labour,,1,NA,,,ecolib,budget tax,1556,Labour Party,Lab,34.9,271,651,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Sun (English ed.),MINISTER OF SILLY TALKS; NEW BLOW FOR LABOUR Balls fined for chatting on mobile while driving SILLY TALKS,26/04/2010,"Pg. 1,4",NEWS; FRONT PAGE,NA,I support,actor-issue,Nat. executive/government,Labour,"Balls, Ed",1,NA,,,infra,transport,1556,Labour Party,Lab,29,258,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Sun (English ed.),DAFT DIANE WANTS TO SCRAP COPS' DNA DATA,28/05/2017,12,News,249,DIANE Abbott wants to wipe millions of profiles from the police's national DNA database.,actor-issue,Nat. political party,Labour,Diane Abbott,1,NA,,,cultlib,cultural liberalism (general),1556,Labour Party,Lab,39.99,262,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2005,2005,05/05/2005,parl,newspaper articles,The Times,George Gallowa's Respect Party,12/04/2005,28,Politik/Wahlen,NA,worte a letter to constituents,actor-issue,NA,Labour,,0,NA,,,demreform,democratic reform (general),1556,Labour Party,Lab,35.2,355,646,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1974,1974,28/02/1974,parl,newspaper articles,The Times,Pact to curb prices,18/02/1974,.,Titelseite,NA,f<fc>r Pakt,actor-issue,NA,Labour,,-1,NA,,,ecolib,economic liberalism (general),1556,Labour Party,Lab,37.2,301,635,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1992,1992,09/04/1992,parl,newspaper articles,The Times,Thatcher gives silent support,22/02/1992,.,National,NA,Alliierte im Kampf f<fc>r,actor-issue,NA,Labour,,-1,NA,,,europe,deepening (general),1556,Labour Party,Lab,34.9,271,651,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Sun (English ed.),"When Gordon Brown offered me his hand I turned and walked away; SAYS JOHNSON BEHARRY, VC",05/04/2010,"Pg. 4,5",NEWS,NA,his claim that defence spending rose every year under Labour,actor-issue,Nat. executive/government,Labour,"Brown, Gordon",1,NA,,,defense,defense (general),1556,Labour Party,Lab,29,258,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Sun (English ed.),STUFF YOUR JOBS,13/04/2015,2,News,NA,uture Labour Government would start the scheme,actor-issue,Nat. political party,Labour,,1,NA,,,ecoreform,fighting unemployment,1556,Labour Party,Lab,30.46,232,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2005,2005,05/05/2005,parl,newspaper articles,The Sun (English ed.),Blair gives Oliver More,31/03/2005,2,,NA,dished out <a3>280 million more for meals,actor-actor,NA,Labour,,1,NA,,,not attachable,NA,1556,Labour Party,Lab,35.2,355,646,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Times,"'Gordon's a bear, but not the cuddly kind': this is the mumsnet election; Just as Worcester Woman was the symbolic swing voter in 1997 and soccer moms were key to Bill Clinton's success, so mothers have become vital in the looming poll. The Tim",03/04/2010,"Pg. 6,7",NEWS,NA,joint online discussion,actor-issue,Nat. executive/government,Labour,"Cooper, Yvette",1,NA,,,welfare,family,1556,Labour Party,Lab,29,258,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Sun (English ed.),Top jop,10/03/1997,.,National,NA,putting in his cabinet,actor-actor,NA,Labour,,1,NA,,,not attachable,NA,1556,Labour Party,Lab,43.2,419,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Times,Vat on fuel,07/04/1997,.,National,NA,cut from 8 to 5%,actor-issue,NA,Labour,,1,NA,,,env,environment (general),1556,Labour Party,Lab,43.2,419,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Sun (English ed.),1 IN 4 DON'T DO ANY PAID WORK; SHOCK TOLL OF LABOUR SLUMP 8.16M Total of 'inactive' Brits (..plus 2.45M jobless),18/03/2010,13,NEWS,NA,Gordon Brown<b4>s attempt to kickstart the economy,actor-issue,Nat. executive/government,Labour,"Brown, Gordon",1,NA,,,ecoreform,economic reform (general),1556,Labour Party,Lab,29,258,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Sun (English ed.),THIN END OF THE PLEDGE; BROWN'S FIVE VOWS BLASTED,29/03/2010,Pg. 6,NEWS,NA,"Gordon Brown's promises to secure economic recovery, raise living standards, build a high-tech economy, protect frontline services and strenghten fairness in communities",actor-issue,Nat. executive/government,Labour,"Brown, Gordon",1,NA,,,ecoreform,economic reform (general),1556,Labour Party,Lab,29,258,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Sun (English ed.),Blair: I will,23/04/1997,.,National,NA,to surrender the Falklands,actor-issue,NA,Labour,,-1,NA,,,cultlib,international solidarity,1556,Labour Party,Lab,43.2,419,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Times,Tough talk and,31/03/1997,.,National,NA,irritate,actor-actor,NA,Labour,,-1,NA,,,not attachable,NA,1556,Labour Party,Lab,43.2,419,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Times,'Make banned drivers resit their test',03/05/2017,6,News,541,"This idea there is a 'right to drive', when it is clearly a privilege, is taking precedence over the right to safety on our roads for everyone.""",actor-issue,Nat. political party,Labour,Ruth Cadbury,1,NA,,,infra,transport,1556,Labour Party,Lab,39.99,262,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Times,Ukip surge undermines Miliband at target seat,16/03/2015,18.19,News,NA,Ed Miliband's promises on the zero-hours contracts,actor-issue,Nat. political party,Labour,"Milbiand, Ed",-1,NA,,,ecolib,labour market,1556,Labour Party,Lab,30.46,232,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Times,MPs to back snap poll amid calls to scrap fixed-term act,19/04/2017,4,News,908,"In reality, Jeremy Corbyn's public backing for an election meant that Mrs May was free to call one.",actor-issue,Nat. political party,Labour,Jeremy Corbyn,NA,NA,,,not attachable,NA,1556,Labour Party,Lab,39.99,262,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2001,2001,07/06/2001,parl,newspaper articles,The Times,Blair to pay farmers,07/04/2001,.,Titelseite,NA,"encourage stock of local produce, rural revolution",actor-issue,NA,Labour,,1,NA,,,env,environment (general),1556,Labour Party,Lab,40.7,412,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Times,Blair: Conservatives would plunge Britain into chaos on Europe,07/04/2015,"6,7",News,NA,would trigger instability,actor-issue,Nat. political party,Labour,"Blair, Tony",-1,NA,,,europe,deepening (general),1556,Labour Party,Lab,30.46,232,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Sun (English ed.),ED'S <e5><a3>600K CITY DONOR,21/03/2015,2,News,NA,A front for the hedge funds,actor-actor,Nat. political party,Labour,,-1,Nat. political party,Tories,"Cameron, David",demnew,financing,1556,Labour Party,Lab,30.46,232,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2005,2005,05/05/2005,parl,newspaper articles,The Sun (English ed.),Budget 05,17/03/2005,7,,NA,inheritance threshold will rise,actor-issue,NA,Labour,,-1,NA,,,welfare,redistributive taxes,1556,Labour Party,Lab,35.2,355,646,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Sun (English ed.),We'll see,22/04/1997,.,National,NA,use St Georges day to highlight pride in the traditions,actor-issue,NA,Labour,,1,NA,,,nationalism,nationalism,1556,Labour Party,Lab,43.2,419,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1974,1974,28/02/1974,parl,newspaper articles,The Sun (English ed.),Noe get Britain,02/01/1974,.,National,NA,f<fc>r Austritt,actor-issue,NA,Labour,,-1,NA,,,europe,widening,1556,Labour Party,Lab,37.2,301,635,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1992,1992,09/04/1992,parl,newspaper articles,The Times,Kinnock offers,09/04/1992,.,National,NA,restore Britain to international respect,actor-issue,NA,Labour,,1,NA,,,nationalism,nationalism,1556,Labour Party,Lab,34.9,271,651,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Times,Parties call uneasy campaign truce amid acrimony and accusations,24/05/2017,"12,13",News,1225,"Mike Gapes, a Labour candidate seeking re-election in Ilford South, signalled his intention to do so, saying: ""We must not allow murderous terrorists to undermine our democratic society.",actor-issue,Nat. political party,Labour,Mike Gapes,1,NA,,,demreform,democratic reform (general),1556,Labour Party,Lab,39.99,262,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Sun (English ed.),BLAIR SWITCH PROJECT,02/05/2017,"8,9",News,735,"Mr Corbyn, who has branded Mr Blair a ""war criminal"" over the Iraq War, said yesterday: ""Tony Blair has said many things over the last few days.",actor-actor,Nat. political party,Labour,Jeremy Corbyn,-1,Nat. executive/government,"PM, former",Tony Blair,not attachable,NA,1556,Labour Party,Lab,39.99,262,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Times,? Labour has sacked a parliamentary [...],03/05/2017,11,News,89,Labour has sacked a parliamentary candidate less than 24 hours after he was selected because he allegedly called for the eradication of Islam in Europe.,actor-issue,Nat. political party,Labour,,1,NA,,,immig,integration,1556,Labour Party,Lab,39.99,262,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2001,2001,07/06/2001,parl,newspaper articles,The Times,Ministers prepare for justice overhaul,09/05/2001,.,National,NA,prepare for justice overhaul,actor-issue,NA,Labour,,1,NA,,,security,law and order,1556,Labour Party,Lab,40.7,412,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2005,2005,05/05/2005,parl,newspaper articles,The Sun (English ed.),EU poll is a Non starter,29/04/2005,2,,NA,backtracking on his pledge,actor-issue,NA,Labour,,-1,NA,,,europe,deepening (general),1556,Labour Party,Lab,35.2,355,646,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2005,2005,05/05/2005,parl,newspaper articles,The Times,Brown hits out,17/04/2005,43,Wirtschaft,NA,attacked the IMF,actor-actor,NA,Labour,,-1,NA,,,not attachable,NA,1556,Labour Party,Lab,35.2,355,646,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Times,US-style district,19/04/1997,.,National,NA,introduce prosecutors,actor-issue,NA,Labour,,1,NA,,,security,law and order,1556,Labour Party,Lab,43.2,419,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Sun (English ed.),Labour tax plan 'harmful',07/05/2017,2,News,148,"A manifesto vow to target those paid more than Â£80,000 a year will be unveiled today by Shadow Chancellor John McDonnell.",actor-issue,Nat. political party,Labour,John McDonnell,1,NA,,,welfare,redistributive taxes,1556,Labour Party,Lab,39.99,262,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Times,? Labour has sacked a parliamentary [...],03/05/2017,11,News,89,"While discussing Islam, he said on a Twitter account: ""On a positive note that should eradicate Islam from our continent for years.""",actor-issue,Nat. political party,Labour,Trevor Merrals,-1,NA,,,immig,integration,1556,Labour Party,Lab,39.99,262,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2001,2001,07/06/2001,parl,newspaper articles,The Times,Millbank to play personality politics,28/05/2001,.,National,NA,questions Hagues leadership credentials,actor-actor,NA,Labour,,-1,NA,,,not attachable,NA,1556,Labour Party,Lab,40.7,412,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Sun (English ed.),A BALLS UP,01/04/2015,4,News,NA,Labour would balance the books,actor-issue,Nat. political party,Labour,"Balls, Ed",1,NA,,,ecolib,budget other,1556,Labour Party,Lab,30.46,232,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2001,2001,07/06/2001,parl,newspaper articles,The Times,Irvine supports review of QC system,25/04/2001,.,National,NA,questionable value of the system,actor-issue,NA,Labour,,1,NA,,,demnew,democratic renewal (general),1556,Labour Party,Lab,40.7,412,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Times,Corbyn faces splits on EU vote and pact with Greens,02/05/2017,6,News,240,Corbyn faces splits on EU vote and pact with Greens,actor-issue,Nat. political party,Labour,Jeremy Corbyn,NA,NA,,,not attachable,NA,1556,Labour Party,Lab,39.99,262,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Times,Business chiefs urge 'leisurely' Darling to spell out cuts before pre-election Budget,08/03/2010,Pg. 5,NEWS,NA,George Osborne: We will do it,actor-issue,Nat. executive/government,Labour,"Darling, Alistair",1,NA,,,ecolib,budget other,1556,Labour Party,Lab,29,258,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1974,1974,28/02/1974,parl,newspaper articles,The Sun (English ed.),Secret deals,23/02/1974,.,National,NA,verspricht,actor-issue,NA,Labour,,-1,NA,,,ecolib,economic liberalism (general),1556,Labour Party,Lab,37.2,301,635,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Sun (English ed.),Blair plans,12/03/1997,.,National,NA,rates will shoot up under labour,actor-issue,NA,Labour,,-1,NA,,,ecolib,budget tax,1556,Labour Party,Lab,43.2,419,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2005,2005,05/05/2005,parl,newspaper articles,The Times,Policy wonk mines,29/04/2005,33,Politik/Wahlen,NA,worked for the Chancellor and is one of his closest advisers,actor-actor,NA,Labour,,1,NA,,,not attachable,NA,1556,Labour Party,Lab,35.2,355,646,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2005,2005,05/05/2005,parl,newspaper articles,The Sun (English ed.),Beware the bribes of march,17/03/2005,1,,NA,spraying cash at families,actor-issue,NA,Labour,,1,NA,,,welfare,family,1556,Labour Party,Lab,35.2,355,646,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Sun (English ed.),CLEGG IS FRIED ON ILLEGALES; ELECTION 2010: CAMERON ON TOP AFTER LAST TV DEBATE He flounders over amnesty,30/04/2010,"Pg. 4,5",NEWS,NA,Mr Brown said neither of the other two parties was ready for government because they have not thought through their policies,actor-issue,Nat. executive/government,Labour,"Brown, Gordon",NA,NA,,,not attachable,NA,1556,Labour Party,Lab,29,258,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Sun (English ed.),PENSION AND TAX LOCK TO GET AXE,18/05/2017,8,News,362,"But as both Labour and the Lib Dems have already committed to keeping the triple lock, the PM's bold move will ignite a furious row.",actor-actor,Nat. political party,Labour,,-1,Nat. political party,Conservatives,Theresa May,welfare,retirement,1556,Labour Party,Lab,39.99,262,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2001,2001,07/06/2001,parl,newspaper articles,The Times,Foreign Office reward lined up for Straw,16/04/2001,.,National,NA,softening reputation as Eurosceptic,actor-issue,NA,Labour,,0.5,NA,,,europe,deepening (general),1556,Labour Party,Lab,40.7,412,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2001,2001,07/06/2001,parl,newspaper articles,The Times,Labour tackles Tories head on over Europe,09/05/2001,.,Titelseite,NA,Europe as a winning issue,actor-issue,NA,Labour,,1,NA,,,europe,deepening (general),1556,Labour Party,Lab,40.7,412,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2005,2005,05/05/2005,parl,newspaper articles,The Times,Labour,19/04/2005,31,Politik/Wahlen,NA,health spending to rise,actor-issue,NA,Labour,,1,NA,,,welfare,health care,1556,Labour Party,Lab,35.2,355,646,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2001,2001,07/06/2001,parl,newspaper articles,The Times,Three of 14 commissioners are Labour Party members,23/04/2001,.,National,NA,3 members in Commission for Racial Equality,actor-issue,NA,Labour,,1,NA,,,cultlib,cultural liberalism (general),1556,Labour Party,Lab,40.7,412,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2001,2001,07/06/2001,parl,newspaper articles,The Times,Racial harmony 'threatened by party squabble',23/04/2001,.,National,NA,signed race compact,actor-issue,NA,Labour,,1,NA,,,cultlib,cultural liberalism (general),1556,Labour Party,Lab,40.7,412,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Times,Labour,17/03/1997,.,National,NA,priority,actor-issue,NA,Labour,,1,NA,,,infra,transport,1556,Labour Party,Lab,43.2,419,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2005,2005,05/05/2005,parl,newspaper articles,The Times,The fairer way to tax,21/03/2005,21,Meinung,NA,professes to believe in social justice,actor-issue,NA,Labour,,1,NA,,,welfare,welfare (general),1556,Labour Party,Lab,35.2,355,646,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2005,2005,05/05/2005,parl,newspaper articles,The Sun (English ed.),Cheap homes,17/03/2005,9,,NA,will not have to pay back anything towards the 25 per cent,actor-issue,NA,Labour,,1,NA,,,welfare,housing,1556,Labour Party,Lab,35.2,355,646,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Times,Corbyn accused of siding with enemy after speech,27/05/2017,7,News,367,Jeremy Corbyn was accused of taking the side of Britain's enemies after he linked the Manchester attack to British military action abroad.,actor-issue,Nat. political party,Labour,Jeremy Corbyn,1,NA,,,defense,military intervention,1556,Labour Party,Lab,39.99,262,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Sun (English ed.),"LIES, PM? THAT'S A BIT RICH!",08/04/2010,"Pg. 4,5",NEWS,NA,"Mr Brown claimed that the tax hike was vital to protect hospitals, schools and police numbers",actor-issue,Nat. executive/government,Labour,"Brown, Gordon",1,NA,,,welfare,health care,1556,Labour Party,Lab,29,258,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Sun (English ed.),<e5><a3>25M MORE TO TACKLE JIHADIS,18/03/2015,2,News,NA,Families are worse off,actor-issue,Nat. political party,Labour,"Balls, Ed",1,NA,,,welfare,family,1556,Labour Party,Lab,30.46,232,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Sun (English ed.),I'LL SHAME £60K COUNCIL FAT CATS; Cameron's 'value for money' pledge,06/03/2010,Pg. 2,NEWS,NA,Labour wants to publish the names of town hall bosses,actor-issue,Nat. political party,Labour,,-1,NA,,,demnew,transparency,1556,Labour Party,Lab,29,258,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Times,Shadow minister attacked for 'pension' Twitter jibe,05/05/2017,11,News,232,"She said: ""Congratulations to Prince Philip on retiring in financial security at time of his choosing from a job he enjoys #forthemanynotthefew #waspi.""",actor-issue,Nat. political party,Labour,Chi Onwurah,1,NA,,,welfare,welfare (general),1556,Labour Party,Lab,39.99,262,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2001,2001,07/06/2001,parl,newspaper articles,The Times,Prescott 'gaffe' forces No 10 into cuts denial,25/04/2001,.,National,NA,rules to be in force until 2004,actor-actor,NA,Labour,,-1,NA,,,not attachable,NA,1556,Labour Party,Lab,40.7,412,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2005,2005,05/05/2005,parl,newspaper articles,The Times,Brown logical leader,04/05/2005,27,Politik/Wahlen,NA,he would not stand against Brown,actor-actor,NA,Labour,,1,NA,,,not attachable,NA,1556,Labour Party,Lab,35.2,355,646,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Times,Conservative donors who backed Osborne will get Lords seats,20/04/2010,Pg. 11,NEWS,NA,proposed,actor-issue,Nat. executive/government,Labour,,1,NA,,,welfare,health care,1556,Labour Party,Lab,29,258,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2001,2001,07/06/2001,parl,newspaper articles,The Sun (English ed.),Cook attacks,20/04/2001,.,National,NA,attacks racist Tories,actor-actor,NA,Labour,,-1,NA,,,not attachable,NA,1556,Labour Party,Lab,40.7,412,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Sun (English ed.),JEZZA IN MY POCKET,20/04/2017,"6,7",News,816,A genuinely progressive party would not refuse to introduce a 50p top rate of income tax on the richest,actor-issue,Nat. political party,Labour,Jeremy Corbyn,1,NA,,,welfare,redistributive taxes,1556,Labour Party,Lab,39.99,262,650,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2005,2005,05/05/2005,parl,newspaper articles,The Times,Minister off-message,15/04/2005,36,Politik/Wahlen,NA,vote against Howard,actor-actor,NA,Labour,,-1,NA,,,not attachable,NA,1556,Labour Party,Lab,35.2,355,646,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Times,Tough talk and,31/03/1997,.,National,NA,irritate liberal commentators,actor-issue,NA,Labour,,1,NA,,,security,law and order,1556,Labour Party,Lab,43.2,419,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2005,2005,05/05/2005,parl,newspaper articles,The Times,Votes for women,02/05/2005,4,Nachrichten,NA,pledge to increase minimum wage,actor-issue,NA,Labour,,-1,NA,,,ecolib,labour market,1556,Labour Party,Lab,35.2,355,646,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2001,2001,07/06/2001,parl,newspaper articles,The Times,Fast tribunals to cut quenes,21/05/2001,.,Wirtschaft,NA,fast tribunals to cut queues,actor-issue,NA,Labour,,-1,NA,,,ecolib,labour market,1556,Labour Party,Lab,40.7,412,659,51320,421,1826320,1601,601,1102,5147,1102
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Times,Umunna appeals to Blairites with vow to avoid tax rises,16/04/2015,9,News,NA,and to reduce our deficit and our debt,actor-issue,Nat. political party,Labour,"Umunna, Chuka",1,NA,,,ecolib,budget other,1556,Labour Party,Lab,30.46,232,650,51320,421,1826320,1601,601,1102,5147,1102
